Date,TotalDemand [kWh],Period01 [kWh],Period02 [kWh],Period03 [kWh],Period04 [kWh],Period05 [kWh],Period06 [kWh],Period07 [kWh],Period08 [kWh],Period09 [kWh],Period10 [kWh],Period11 [kWh],Period12 [kWh],Period13 [kWh],Period14 [kWh],Period15 [kWh],Period16 [kWh],Period17 [kWh],Period18 [kWh],Period19 [kWh],Period20 [kWh],Period21 [kWh],Period22 [kWh],Period23 [kWh],Period24 [kWh],Period25 [kWh],Period26 [kWh],Period27 [kWh],Period28 [kWh],Period29 [kWh],Period30 [kWh],Period31 [kWh],Period32 [kWh],Period33 [kWh],Period34 [kWh],Period35 [kWh],Period36 [kWh],Period37 [kWh],Period38 [kWh],Period39 [kWh],Period40 [kWh],Period41 [kWh],Period42 [kWh],Period43 [kWh],Period44 [kWh],Period45 [kWh],Period46 [kWh],Period47 [kWh],Period48 [kWh],Period49 [kWh],Period50 [kWh],Period51 [kWh],Period52 [kWh],Period53 [kWh],Period54 [kWh],Period55 [kWh],Period56 [kWh],Period57 [kWh],Period58 [kWh],Period59 [kWh],Period60 [kWh],Period61 [kWh],Period62 [kWh],Period63 [kWh],Period64 [kWh],Period65 [kWh],Period66 [kWh],Period67 [kWh],Period68 [kWh],Period69 [kWh],Period70 [kWh],Period71 [kWh],Period72 [kWh],Period73 [kWh],Period74 [kWh],Period75 [kWh],Period76 [kWh],Period77 [kWh],Period78 [kWh],Period79 [kWh],Period80 [kWh],Period81 [kWh],Period82 [kWh],Period83 [kWh],Period84 [kWh],Period85 [kWh],Period86 [kWh],Period87 [kWh],Period88 [kWh],Period89 [kWh],Period90 [kWh],Period91 [kWh],Period92 [kWh],Period93 [kWh],Period94 [kWh],Period95 [kWh],Period96 [kWh]
03-Oct-2019,77823.36,840.96,828,806.4,802.08,789.12,787.68,787.68,780.48,776.16,768.96,767.52,761.76,763.2,763.2,753.12,740.16,740.16,743.04,735.84,730.08,734.4,740.16,750.24,744.48,747.36,745.92,751.68,748.8,773.28,790.56,796.32,773.28,802.08,816.48,825.12,822.24,832.32,843.84,846.72,846.72,842.4,846.72,865.44,866.88,851.04,855.36,823.68,813.6,853.92,864,848.16,843.84,856.8,856.8,866.88,859.68,864,868.32,865.44,856.8,862.56,859.68,862.56,862.56,862.56,861.12,859.68,862.56,861.12,861.12,858.24,851.04,826.56,813.6,812.16,813.6,797.76,797.76,799.2,804.96,799.2,806.4,800.64,800.64,799.2,799.2,802.08,803.52,793.44,790.56,802.08,803.52,794.88,794.88,794.88,780.48
04-Oct-2019,78114.24,787.68,797.76,796.32,793.44,786.24,786.24,787.68,784.8,779.04,773.28,773.28,771.84,771.84,773.28,770.4,771.84,764.64,764.64,766.08,766.08,766.08,754.56,771.84,790.56,807.84,806.4,806.4,807.84,845.28,846.72,843.84,849.6,861.12,864,869.76,872.64,874.08,871.2,884.16,833.76,947.52,925.92,891.36,892.8,887.04,881.28,866.88,864,864,865.44,861.12,872.64,872.64,869.76,875.52,879.84,874.08,872.64,871.2,864,856.8,859.68,849.6,855.36,852.48,851.04,849.6,852.48,843.84,846.72,840.96,838.08,816.48,809.28,796.32,797.76,779.04,774.72,766.08,760.32,761.76,760.32,750.24,747.36,747.36,743.04,751.68,750.24,741.6,737.28,730.08,727.2,722.88,725.76,717.12,709.92
05-Oct-2019,72000,727.2,731.52,738.72,743.04,731.52,725.76,730.08,725.76,718.56,718.56,725.76,721.44,718.56,720,715.68,718.56,715.68,715.68,715.68,712.8,715.68,712.8,717.12,709.92,685.44,686.88,696.96,695.52,712.8,718.56,724.32,730.08,730.08,732.96,735.84,740.16,738.72,740.16,741.6,741.6,745.92,747.36,743.04,738.72,743.04,784.8,780.48,780.48,784.8,781.92,784.8,787.68,793.44,792,797.76,793.44,797.76,794.88,799.2,794.88,799.2,802.08,799.2,796.32,793.44,787.68,789.12,792,789.12,790.56,786.24,786.24,781.92,780.48,779.04,783.36,764.64,754.56,754.56,747.36,754.56,748.8,744.48,745.92,745.92,745.92,744.48,737.28,743.04,745.92,744.48,743.04,740.16,735.84,743.04,735.84
06-Oct-2019,79875.36,734.4,732.96,738.72,747.36,748.8,747.36,741.6,738.72,738.72,737.28,738.72,735.84,737.28,740.16,740.16,741.6,737.28,738.72,737.28,735.84,738.72,741.6,740.16,747.36,757.44,757.44,756,754.56,771.84,773.28,779.04,786.24,784.8,787.68,794.88,802.08,807.84,812.16,806.4,810.72,815.04,828,832.32,838.08,846.72,856.8,855.36,855.36,859.68,874.08,882.72,888.48,888.48,891.36,889.92,887.04,889.92,891.36,895.68,892.8,894.24,898.56,900,907.2,907.2,912.96,915.84,917.28,918.72,921.6,934.56,930.24,933.12,931.68,930.24,927.36,908.64,905.76,900,901.44,889.92,882.72,876.96,875.52,868.32,865.44,864,861.12,861.12,865.44,871.2,869.76,861.12,865.44,868.32,874.08
07-Oct-2019,86497.92,838.08,812.16,810.72,832.32,820.8,810.72,810.72,807.84,804.96,806.4,810.72,806.4,806.4,809.28,806.4,807.84,807.84,812.16,806.4,806.4,815.04,812.16,826.56,832.32,846.72,849.6,853.92,855.36,875.52,875.52,891.36,898.56,927.36,937.44,944.64,950.4,957.6,948.96,960.48,976.32,977.76,980.64,1052.64,1029.6,1000.8,990.72,989.28,995.04,995.04,986.4,960.48,931.68,907.2,969.12,1058.4,1035.36,1019.52,1015.2,1008,1003.68,1000.8,996.48,992.16,979.2,1009.44,1029.6,1035.36,1029.6,1025.28,1022.4,1025.28,1019.52,976.32,954.72,941.76,943.2,927.36,928.8,931.68,920.16,904.32,829.44,816.48,843.84,830.88,812.16,793.44,794.88,792,784.8,773.28,774.72,771.84,774.72,766.08,768.96
08-Oct-2019,76253.76,768.96,767.52,767.52,768.96,760.32,758.88,753.12,756,753.12,751.68,748.8,747.36,744.48,741.6,734.4,728.64,722.88,721.44,715.68,718.56,722.88,721.44,737.28,748.8,748.8,731.52,735.84,740.16,757.44,767.52,774.72,774.72,800.64,807.84,810.72,828,836.64,830.88,849.6,869.76,869.76,869.76,874.08,879.84,878.4,868.32,859.68,855.36,851.04,861.12,869.76,868.32,869.76,865.44,872.64,866.88,874.08,866.88,864,865.44,856.8,849.6,848.16,851.04,851.04,851.04,846.72,845.28,839.52,846.72,840.96,842.4,802.08,803.52,797.76,792,779.04,773.28,770.4,763.2,761.76,764.64,758.88,751.68,754.56,751.68,748.8,751.68,745.92,735.84,734.4,732.96,737.28,735.84,730.08,731.52
09-Oct-2019,75906.72,725.76,730.08,721.44,738.72,727.2,720,717.12,721.44,712.8,715.68,717.12,718.56,718.56,711.36,711.36,715.68,715.68,712.8,708.48,708.48,715.68,717.12,737.28,744.48,753.12,754.56,756,750.24,780.48,620.64,732.96,800.64,820.8,819.36,838.08,843.84,731.52,829.44,858.24,861.12,859.68,871.2,856.8,866.88,871.2,871.2,864,865.44,868.32,865.44,869.76,865.44,866.88,868.32,878.4,875.52,868.32,866.88,868.32,864,861.12,861.12,858.24,868.32,858.24,855.36,849.6,858.24,853.92,848.16,846.72,848.16,813.6,802.08,806.4,804.96,787.68,780.48,779.04,777.6,773.28,773.28,768.96,760.32,761.76,754.56,757.44,754.56,756,754.56,750.24,750.24,750.24,748.8,745.92,741.6
10-Oct-2019,77091.84,748.8,743.04,741.6,738.72,740.16,745.92,740.16,737.28,735.84,738.72,737.28,734.4,732.96,730.08,728.64,731.52,735.84,731.52,735.84,738.72,731.52,728.64,753.12,760.32,757.44,767.52,768.96,777.6,797.76,809.28,812.16,816.48,813.6,800.64,803.52,807.84,803.52,855.36,856.8,858.24,832.32,838.08,856.8,874.08,874.08,878.4,876.96,875.52,865.44,853.92,861.12,864,875.52,882.72,882.72,884.16,882.72,892.8,888.48,888.48,882.72,874.08,882.72,876.96,879.84,879.84,882.72,884.16,878.4,875.52,868.32,872.64,828,816.48,810.72,802.08,787.68,779.04,776.16,779.04,776.16,771.84,764.64,764.64,763.2,745.92,751.68,756,756,753.12,754.56,756,754.56,750.24,748.8,751.68
11-Oct-2019,76458.24,748.8,744.48,745.92,747.36,747.36,744.48,741.6,738.72,734.4,734.4,737.28,740.16,731.52,732.96,728.64,728.64,727.2,728.64,728.64,727.2,730.08,728.64,750.24,747.36,753.12,760.32,766.08,767.52,792,800.64,804.96,810.72,836.64,839.52,840.96,846.72,846.72,856.8,858.24,862.56,868.32,872.64,871.2,865.44,869.76,872.64,875.52,862.56,865.44,864,858.24,861.12,866.88,865.44,878.4,875.52,866.88,864,861.12,858.24,851.04,852.48,846.72,855.36,848.16,851.04,852.48,846.72,849.6,843.84,843.84,840.96,806.4,793.44,787.68,789.12,773.28,773.28,770.4,766.08,758.88,754.56,750.24,744.48,745.92,744.48,747.36,750.24,747.36,740.16,747.36,750.24,740.16,743.04,737.28,732.96
12-Oct-2019,71886.24,764.64,771.84,770.4,760.32,754.56,760.32,751.68,758.88,763.2,760.32,761.76,761.76,761.76,756,757.44,750.24,753.12,753.12,750.24,763.2,761.76,764.64,757.44,757.44,760.32,761.76,757.44,764.64,777.6,745.92,737.28,724.32,728.64,737.28,732.96,741.6,730.08,740.16,747.36,744.48,744.48,745.92,744.48,754.56,756,753.12,748.8,756,757.44,748.8,750.24,748.8,757.44,745.92,751.68,751.68,753.12,758.88,760.32,757.44,760.32,761.76,763.2,766.08,761.76,763.2,764.64,761.76,758.88,764.64,764.64,764.64,761.76,760.32,761.76,763.2,744.48,743.04,745.92,741.6,740.16,732.96,727.2,725.76,728.64,728.64,727.2,722.88,721.44,717.12,711.36,711.36,711.36,701.28,698.4,699.84
13-Oct-2019,71225.28,705.6,705.6,712.8,704.16,704.16,701.28,696.96,701.28,696.96,702.72,701.28,699.84,701.28,704.16,696.96,701.28,701.28,699.84,698.4,702.72,708.48,704.16,699.84,696.96,709.92,707.04,707.04,704.16,718.56,720,718.56,718.56,721.44,721.44,724.32,731.52,735.84,732.96,727.2,728.64,732.96,738.72,743.04,740.16,738.72,738.72,735.84,737.28,735.84,731.52,724.32,727.2,732.96,735.84,741.6,737.28,738.72,740.16,740.16,745.92,744.48,767.52,771.84,770.4,771.84,768.96,767.52,761.76,767.52,763.2,777.6,809.28,809.28,809.28,815.04,806.4,789.12,792,784.8,780.48,779.04,780.48,773.28,779.04,784.8,781.92,779.04,774.72,779.04,781.92,784.8,789.12,780.48,783.36,777.6,776.16
14-Oct-2019,77506.56,745.92,734.4,737.28,745.92,744.48,740.16,741.6,745.92,744.48,737.28,740.16,745.92,741.6,735.84,728.64,730.08,731.52,728.64,724.32,727.2,734.4,731.52,753.12,767.52,771.84,773.28,774.72,777.6,799.2,809.28,813.6,817.92,833.76,838.08,843.84,856.8,861.12,859.68,862.56,864,864,869.76,872.64,875.52,872.64,891.36,888.48,878.4,869.76,869.76,871.2,879.84,882.72,884.16,835.2,864,885.6,884.16,887.04,882.72,882.72,884.16,885.6,884.16,878.4,887.04,887.04,881.28,881.28,879.84,876.96,876.96,833.76,822.24,820.8,812.16,804.96,796.32,787.68,784.8,781.92,781.92,768.96,766.08,757.44,754.56,757.44,754.56,751.68,744.48,753.12,740.16,735.84,737.28,738.72,730.08
15-Oct-2019,76622.4,725.76,737.28,735.84,743.04,738.72,734.4,737.28,737.28,730.08,728.64,730.08,727.2,724.32,722.88,724.32,722.88,721.44,718.56,721.44,720,715.68,721.44,741.6,745.92,747.36,745.92,745.92,753.12,779.04,797.76,797.76,807.84,810.72,822.24,832.32,835.2,836.64,838.08,852.48,875.52,881.28,874.08,879.84,898.56,884.16,813.6,874.08,874.08,865.44,866.88,869.76,871.2,876.96,876.96,872.64,872.64,871.2,878.4,874.08,875.52,878.4,879.84,868.32,874.08,869.76,874.08,875.52,871.2,865.44,865.44,856.8,859.68,815.04,812.16,806.4,804.96,784.8,781.92,773.28,767.52,768.96,766.08,756,757.44,753.12,750.24,756,756,757.44,751.68,745.92,745.92,741.6,734.4,731.52,730.08
16-Oct-2019,80696.16,732.96,732.96,732.96,731.52,741.6,738.72,738.72,740.16,734.4,732.96,728.64,731.52,730.08,732.96,727.2,730.08,734.4,731.52,725.76,721.44,730.08,734.4,751.68,751.68,743.04,757.44,764.64,763.2,793.44,802.08,807.84,804.96,820.8,833.76,842.4,851.04,859.68,865.44,864,842.4,868.32,874.08,874.08,875.52,904.32,894.24,912.96,924.48,923.04,934.56,936,948.96,950.4,957.6,956.16,963.36,960.48,967.68,963.36,977.76,970.56,974.88,963.36,961.92,961.92,961.92,963.36,969.12,964.8,959.04,956.16,961.92,921.6,905.76,894.24,872.64,845.28,840.96,835.2,829.44,829.44,823.68,823.68,829.44,826.56,825.12,823.68,830.88,829.44,835.2,822.24,807.84,792,773.28,758.88,748.8
17-Oct-2019,75044.16,741.6,734.4,735.84,734.4,737.28,737.28,731.52,728.64,720,725.76,725.76,721.44,722.88,718.56,709.92,711.36,711.36,707.04,705.6,702.72,698.4,699.84,720,725.76,728.64,725.76,732.96,738.72,763.2,770.4,799.2,789.12,809.28,835.2,842.4,853.92,851.04,851.04,852.48,845.28,803.52,828,817.92,830.88,836.64,836.64,840.96,826.56,825.12,828,820.8,826.56,835.2,842.4,840.96,846.72,839.52,843.84,842.4,833.76,840.96,848.16,840.96,839.52,838.08,840.96,836.64,846.72,848.16,839.52,840.96,839.52,803.52,802.08,796.32,794.88,774.72,774.72,771.84,766.08,761.76,763.2,758.88,763.2,756,750.24,747.36,738.72,744.48,737.28,740.16,734.4,727.2,728.64,734.4,731.52
18-Oct-2019,74306.88,720,720,720,718.56,727.2,718.56,712.8,714.24,712.8,708.48,707.04,705.6,705.6,711.36,701.28,707.04,708.48,709.92,708.48,704.16,712.8,707.04,724.32,728.64,734.4,748.8,744.48,743.04,768.96,771.84,777.6,774.72,794.88,804.96,803.52,806.4,809.28,822.24,825.12,826.56,829.44,832.32,832.32,835.2,835.2,842.4,840.96,840.96,843.84,845.28,843.84,855.36,851.04,849.6,851.04,849.6,852.48,846.72,842.4,842.4,843.84,840.96,835.2,838.08,826.56,826.56,829.44,829.44,825.12,828,823.68,822.24,792,777.6,797.76,806.4,796.32,796.32,784.8,728.64,720,724.32,715.68,730.08,794.88,790.56,777.6,732.96,701.28,692.64,684,688.32,688.32,695.52,694.08,694.08
19-Oct-2019,68533.92,717.12,717.12,720,725.76,724.32,722.88,712.8,717.12,721.44,721.44,718.56,714.24,711.36,709.92,709.92,711.36,708.48,705.6,704.16,701.28,702.72,695.52,682.56,633.6,639.36,635.04,639.36,645.12,671.04,671.04,671.04,663.84,662.4,660.96,671.04,673.92,671.04,665.28,675.36,679.68,682.56,691.2,695.52,699.84,701.28,702.72,705.6,704.16,707.04,705.6,707.04,708.48,705.6,704.16,714.24,711.36,681.12,816.48,745.92,777.6,793.44,776.16,779.04,776.16,770.4,773.28,768.96,770.4,767.52,763.2,763.2,758.88,756,754.56,756,747.36,732.96,734.4,730.08,730.08,730.08,728.64,724.32,715.68,721.44,720,718.56,720,721.44,718.56,718.56,709.92,702.72,711.36,701.28,696.96
20-Oct-2019,68568.48,699.84,705.6,702.72,707.04,714.24,715.68,707.04,702.72,704.16,707.04,695.52,692.64,694.08,691.2,692.64,696.96,695.52,694.08,692.64,730.08,707.04,675.36,675.36,682.56,692.64,699.84,698.4,704.16,702.72,707.04,711.36,704.16,709.92,709.92,712.8,718.56,724.32,717.12,720,720,728.64,730.08,735.84,740.16,743.04,743.04,737.28,743.04,744.48,741.6,741.6,744.48,747.36,724.32,735.84,745.92,760.32,768.96,780.48,817.92,830.88,830.88,839.52,839.52,838.08,833.76,842.4,807.84,793.44,787.68,781.92,776.16,743.04,678.24,649.44,646.56,635.04,645.12,640.8,639.36,650.88,643.68,649.44,652.32,646.56,649.44,655.2,663.84,659.52,659.52,650.88,646.56,648,649.44,637.92,636.48
21-Oct-2019,68281.92,640.8,646.56,639.36,643.68,645.12,643.68,645.12,645.12,648,640.8,639.36,642.24,643.68,642.24,637.92,633.6,629.28,639.36,630.72,627.84,630.72,632.16,632.16,632.16,637.92,643.68,636.48,648,665.28,671.04,672.48,678.24,679.68,682.56,686.88,689.76,696.96,707.04,712.8,724.32,748.8,792,781.92,767.52,774.72,774.72,751.68,751.68,779.04,784.8,787.68,789.12,793.44,787.68,799.2,802.08,802.08,793.44,802.08,809.28,809.28,812.16,816.48,812.16,812.16,813.6,796.32,794.88,783.36,779.04,776.16,770.4,756,748.8,748.8,740.16,725.76,712.8,695.52,695.52,688.32,689.76,685.44,679.68,681.12,689.76,685.44,684,678.24,679.68,675.36,679.68,699.84,717.12,718.56,712.8
22-Oct-2019,72698.4,704.16,714.24,711.36,711.36,707.04,709.92,712.8,705.6,699.84,704.16,699.84,704.16,699.84,701.28,699.84,698.4,705.6,704.16,699.84,698.4,694.08,699.84,695.52,698.4,702.72,704.16,698.4,704.16,737.28,738.72,740.16,750.24,756,757.44,763.2,767.52,779.04,776.16,781.92,783.36,787.68,790.56,812.16,819.36,816.48,812.16,816.48,806.4,812.16,806.4,813.6,817.92,825.12,823.68,819.36,839.52,838.08,836.64,836.64,839.52,839.52,828,829.44,820.8,826.56,825.12,826.56,819.36,819.36,816.48,799.2,802.08,792,783.36,776.16,757.44,734.4,712.8,720,717.12,714.24,715.68,715.68,718.56,714.24,717.12,712.8,714.24,714.24,718.56,718.56,721.44,744.48,764.64,776.16,781.92
23-Oct-2019,71874.72,773.28,771.84,774.72,774.72,777.6,770.4,776.16,768.96,753.12,748.8,741.6,735.84,737.28,748.8,748.8,741.6,741.6,735.84,737.28,737.28,743.04,740.16,740.16,737.28,734.4,730.08,731.52,732.96,750.24,754.56,753.12,756,751.68,756,758.88,761.76,764.64,763.2,770.4,771.84,767.52,767.52,776.16,786.24,790.56,789.12,803.52,803.52,792,790.56,799.2,796.32,799.2,800.64,796.32,802.08,806.4,800.64,804.96,810.72,809.28,800.64,796.32,802.08,800.64,787.68,789.12,781.92,784.8,773.28,773.28,768.96,760.32,758.88,741.6,717.12,696.96,672.48,668.16,659.52,653.76,663.84,658.08,669.6,662.4,665.28,665.28,666.72,675.36,673.92,669.6,666.72,673.92,695.52,694.08,696.96
24-Oct-2019,70191.36,702.72,702.72,699.84,705.6,684,684,685.44,688.32,691.2,692.64,691.2,682.56,685.44,682.56,684,681.12,672.48,684,679.68,675.36,675.36,678.24,688.32,686.88,689.76,694.08,709.92,698.4,720,727.2,730.08,728.64,725.76,731.52,737.28,741.6,744.48,753.12,764.64,763.2,764.64,770.4,787.68,792,784.8,774.72,773.28,783.36,777.6,773.28,779.04,784.8,783.36,784.8,792,793.44,794.88,800.64,800.64,804.96,806.4,810.72,806.4,810.72,804.96,804.96,802.08,796.32,792,797.76,792,771.84,756,756,737.28,724.32,699.84,705.6,699.84,689.76,689.76,685.44,691.2,686.88,685.44,679.68,678.24,672.48,676.8,668.16,671.04,671.04,689.76,715.68,711.36,709.92
25-Oct-2019,71671.68,708.48,695.52,702.72,704.16,704.16,705.6,708.48,704.16,698.4,699.84,694.08,689.76,685.44,685.44,686.88,681.12,684,679.68,685.44,686.88,681.12,685.44,686.88,685.44,701.28,698.4,701.28,699.84,720,735.84,738.72,728.64,730.08,735.84,737.28,743.04,745.92,744.48,756,756,763.2,777.6,770.4,770.4,773.28,777.6,774.72,774.72,780.48,771.84,771.84,783.36,787.68,789.12,790.56,793.44,792,790.56,796.32,794.88,806.4,807.84,803.52,802.08,799.2,803.52,803.52,797.76,796.32,793.44,793.44,790.56,797.76,797.76,792,793.44,773.28,774.72,771.84,764.64,763.2,766.08,764.64,754.56,754.56,745.92,744.48,745.92,741.6,734.4,737.28,730.08,730.08,721.44,725.76,722.88
26-Oct-2019,69464.16,728.64,731.52,728.64,732.96,737.28,735.84,735.84,728.64,722.88,720,718.56,718.56,718.56,715.68,718.56,711.36,708.48,714.24,707.04,686.88,672.48,672.48,672.48,673.92,676.8,669.6,669.6,675.36,696.96,691.2,686.88,688.32,686.88,686.88,689.76,689.76,694.08,692.64,692.64,696.96,701.28,750.24,756,750.24,734.4,748.8,721.44,691.2,699.84,699.84,709.92,757.44,753.12,753.12,717.12,724.32,763.2,771.84,761.76,763.2,751.68,738.72,731.52,689.76,717.12,734.4,734.4,774.72,777.6,758.88,734.4,732.96,738.72,731.52,766.08,768.96,732.96,715.68,740.16,744.48,750.24,743.04,750.24,745.92,744.48,740.16,741.6,741.6,734.4,735.84,738.72,741.6,728.64,730.08,732.96,725.76
27-Oct-2019,78645.6,725.76,727.2,728.64,728.64,734.4,728.64,722.88,717.12,720,720,715.68,718.56,724.32,718.56,712.8,720,717.12,720,717.12,718.56,717.12,714.24,718.56,714.24,718.56,722.88,734.4,734.4,756,756,758.88,766.08,771.84,776.16,783.36,789.12,796.32,802.08,796.32,804.96,812.16,819.36,819.36,829.44,833.76,833.76,843.84,845.28,891.36,915.84,914.4,918.72,920.16,944.64,941.76,948.96,947.52,950.4,951.84,947.52,948.96,948.96,941.76,960.48,954.72,979.2,974.88,820.8,931.68,937.44,921.6,908.64,900,891.36,884.16,884.16,866.88,864,853.92,845.28,846.72,842.4,836.64,829.44,832.32,832.32,823.68,822.24,819.36,820.8,813.6,812.16,813.6,812.16,807.84,663.84
28-Oct-2019,77394.24,636.48,689.76,804.96,864,793.44,767.52,760.32,747.36,747.36,738.72,745.92,741.6,741.6,738.72,737.28,741.6,741.6,737.28,735.84,728.64,718.56,735.84,750.24,757.44,758.88,761.76,768.96,770.4,789.12,799.2,810.72,797.76,822.24,838.08,842.4,851.04,859.68,861.12,868.32,872.64,874.08,875.52,887.04,891.36,908.64,891.36,894.24,895.68,884.16,871.2,871.2,876.96,881.28,889.92,882.72,848.16,918.72,941.76,869.76,874.08,874.08,868.32,874.08,872.64,862.56,862.56,864,862.56,862.56,862.56,855.36,858.24,820.8,806.4,802.08,800.64,780.48,779.04,777.6,767.52,774.72,761.76,763.2,757.44,761.76,758.88,753.12,751.68,747.36,743.04,738.72,735.84,735.84,734.4,730.08,730.08
29-Oct-2019,79210.08,728.64,727.2,731.52,730.08,731.52,731.52,731.52,731.52,722.88,720,724.32,718.56,715.68,717.12,714.24,718.56,721.44,715.68,714.24,721.44,730.08,712.8,738.72,738.72,748.8,758.88,756,757.44,789.12,797.76,794.88,799.2,820.8,832.32,848.16,851.04,861.12,874.08,895.68,888.48,887.04,897.12,900,897.12,892.8,901.44,904.32,905.76,902.88,894.24,920.16,921.6,924.48,921.6,917.28,911.52,921.6,924.48,925.92,921.6,910.08,911.52,915.84,910.08,911.52,908.64,908.64,905.76,908.64,908.64,907.2,914.4,872.64,866.88,859.68,855.36,833.76,820.8,826.56,820.8,817.92,816.48,810.72,810.72,810.72,807.84,803.52,803.52,807.84,803.52,797.76,802.08,799.2,797.76,796.32,792
30-Oct-2019,82972.8,792,797.76,806.4,796.32,792,790.56,789.12,787.68,783.36,786.24,783.36,776.16,776.16,771.84,768.96,770.4,771.84,771.84,779.04,773.28,771.84,767.52,807.84,812.16,816.48,825.12,820.8,826.56,853.92,861.12,874.08,879.84,895.68,908.64,908.64,901.44,858.24,865.44,876.96,869.76,915.84,897.12,927.36,979.2,982.08,970.56,960.48,956.16,954.72,947.52,946.08,951.84,950.4,948.96,950.4,957.6,960.48,964.8,960.48,959.04,960.48,951.84,946.08,959.04,950.4,950.4,957.6,954.72,957.6,946.08,941.76,938.88,891.36,875.52,864,855.36,842.4,838.08,833.76,828,825.12,828,823.68,822.24,815.04,812.16,810.72,817.92,813.6,816.48,816.48,807.84,802.08,803.52,802.08,804.96
31-Oct-2019,90547.2,803.52,800.64,796.32,813.6,812.16,809.28,803.52,807.84,807.84,806.4,802.08,794.88,792,794.88,792,793.44,802.08,800.64,797.76,797.76,797.76,800.64,813.6,828,833.76,832.32,842.4,852.48,918.72,914.4,920.16,937.44,961.92,977.76,987.84,996.48,997.92,1000.8,1009.44,1013.76,1012.32,1016.64,1068.48,1081.44,1078.56,1087.2,1081.44,1074.24,1072.8,1078.56,1078.56,1080,1090.08,1108.8,1116,1124.64,1097.28,1081.44,1059.84,1055.52,1051.2,1052.64,1044,1048.32,1046.88,1054.08,1049.76,1049.76,1044,1041.12,1032.48,1032.48,992.16,977.76,967.68,954.72,937.44,934.56,931.68,934.56,927.36,924.48,925.92,915.84,905.76,869.76,910.08,912.96,908.64,917.28,908.64,907.2,911.52,908.64,902.88,902.88
01-Nov-2019,72522.72,894.24,898.56,904.32,904.32,888.48,776.16,754.56,770.4,767.52,738.72,725.76,730.08,731.52,727.2,724.32,711.36,709.92,712.8,711.36,728.64,741.6,740.16,702.72,709.92,699.84,698.4,682.56,679.68,709.92,715.68,708.48,707.04,686.88,745.92,766.08,744.48,799.2,796.32,793.44,800.64,822.24,832.32,842.4,823.68,816.48,799.2,793.44,799.2,804.96,800.64,806.4,807.84,813.6,819.36,830.88,822.24,817.92,809.28,802.08,803.52,802.08,830.88,835.2,766.08,753.12,771.84,767.52,764.64,771.84,767.52,774.72,764.64,761.76,748.8,741.6,737.28,714.24,711.36,724.32,727.2,718.56,715.68,712.8,705.6,686.88,684,688.32,684,669.6,672.48,663.84,656.64,662.4,652.32,648,658.08
02-Nov-2019,66840.48,655.2,658.08,656.64,649.44,655.2,659.52,646.56,652.32,650.88,648,646.56,643.68,646.56,645.12,643.68,642.24,652.32,643.68,637.92,648,642.24,642.24,643.68,640.8,642.24,653.76,643.68,653.76,681.12,669.6,676.8,679.68,671.04,679.68,686.88,689.76,699.84,688.32,691.2,699.84,692.64,696.96,709.92,701.28,705.6,711.36,704.16,708.48,699.84,702.72,704.16,699.84,698.4,705.6,712.8,709.92,714.24,714.24,720,722.88,730.08,734.4,745.92,741.6,741.6,740.16,741.6,738.72,748.8,741.6,743.04,738.72,737.28,738.72,734.4,732.96,711.36,709.92,708.48,714.24,709.92,712.8,705.6,708.48,707.04,714.24,709.92,715.68,794.88,783.36,766.08,760.32,753.12,738.72,724.32,669.6
03-Nov-2019,68555.52,648,642.24,650.88,652.32,655.2,649.44,650.88,645.12,645.12,650.88,640.8,645.12,648,643.68,650.88,645.12,648,648,639.36,650.88,640.8,646.56,648,649.44,659.52,656.64,650.88,662.4,679.68,675.36,673.92,666.72,669.6,678.24,681.12,681.12,684,673.92,679.68,684,685.44,686.88,691.2,701.28,704.16,709.92,709.92,707.04,711.36,718.56,731.52,728.64,727.2,720,724.32,724.32,721.44,720,721.44,717.12,727.2,730.08,732.96,730.08,734.4,732.96,740.16,737.28,745.92,745.92,735.84,727.2,724.32,727.2,730.08,724.32,712.8,708.48,717.12,698.4,701.28,696.96,698.4,681.12,678.24,679.68,676.8,665.28,671.04,673.92,665.28,665.28,668.16,658.08,658.08,671.04
04-Nov-2019,70855.2,652.32,652.32,656.64,659.52,662.4,665.28,655.2,660.96,650.88,649.44,652.32,650.88,645.12,655.2,645.12,648,652.32,648,648,653.76,646.56,652.32,662.4,658.08,660.96,662.4,669.6,681.12,695.52,709.92,724.32,717.12,712.8,730.08,738.72,737.28,737.28,754.56,761.76,751.68,751.68,757.44,767.52,767.52,763.2,766.08,763.2,774.72,777.6,777.6,784.8,776.16,774.72,819.36,840.96,830.88,823.68,833.76,849.6,833.76,843.84,851.04,840.96,835.2,845.28,878.4,858.24,846.72,845.28,843.84,840.96,832.32,819.36,807.84,799.2,734.4,725.76,741.6,732.96,730.08,731.52,725.76,724.32,721.44,724.32,724.32,717.12,721.44,714.24,712.8,711.36,705.6,750.24,803.52,732.96,718.56
